Country/Region,Date,Cases,Lat,Long,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Daily_Cases,Lag_1,Lag_7,Growth_Rate,Rolling_7,Risk_Level
Afghanistan,2020-08-24,38085,33.93911,67.709953,0.0,0.0,9.0,-1.0,-4.0,-2.0,46.0,0.0,0.0,4.6,34.285714285714285,LOW
Afghanistan,2020-08-24,38085,33.93911,67.709953,0.0,0.0,0.0,8.0,-9.0,0.0,0.0,46.0,97.0,-0.8214285714285714,20.428571428571427,LOW
Afghanistan,2020-08-25,38156,33.93911,67.709953,0.0,0.0,8.0,-1.0,-3.0,-2.0,71.0,0.0,0.0,5.0,30.571428571428573,LOW
Afghanistan,2020-08-25,38156,33.93911,67.709953,0.0,0.0,0.0,9.0,-9.0,0.0,0.0,71.0,38.0,-0.8765432098765432,25.142857142857142,LOW
Afghanistan,2020-08-26,38199,33.93911,67.709953,0.0,0.0,6.0,-6.0,-4.0,-1.0,43.0,0.0,0.0,4.3,31.285714285714285,LOW
Afghanistan,2020-08-26,38199,33.93911,67.709953,0.0,0.0,0.0,4.0,-9.0,2.0,0.0,43.0,59.0,-0.8113207547169812,22.857142857142858,LOW
Afghanistan,2020-08-27,38215,33.93911,67.709953,0.0,0.0,6.0,-9.0,0.0,1.0,16.0,0.0,0.0,1.6,25.142857142857142,LOW
Afghanistan,2020-08-27,38215,33.93911,67.709953,0.0,0.0,0.0,1.0,-7.0,5.0,0.0,16.0,46.0,-0.6153846153846154,18.571428571428573,LOW
Afghanistan,2020-08-28,38226,33.93911,67.709953,0.0,0.0,7.0,0.0,2.0,2.0,11.0,0.0,0.0,1.1,20.142857142857142,LOW
Afghanistan,2020-08-28,38226,33.93911,67.709953,0.0,0.0,0.0,5.0,0.0,5.0,0.0,11.0,71.0,-0.5238095238095238,10.0,LOW
Afghanistan,2020-08-29,38229,33.93911,67.709953,0.0,0.0,2.0,-19.0,-11.0,3.0,3.0,0.0,0.0,0.3,10.428571428571429,LOW
Afghanistan,2020-08-29,38229,33.93911,67.709953,0.0,0.0,0.0,-9.0,-18.0,7.0,0.0,3.0,43.0,-0.23076923076923078,4.285714285714286,LOW
Afghanistan,2020-08-30,38229,33.93911,67.709953,0.0,0.0,-8.0,-30.0,-52.0,13.0,0.0,0.0,0.0,0.0,4.285714285714286,LOW
Afghanistan,2020-08-30,38229,33.93911,67.709953,0.0,0.0,-27.0,-23.0,-66.0,19.0,0.0,0.0,16.0,0.0,2.0,LOW
Afghanistan,2020-08-31,38248,33.93911,67.709953,0.0,0.0,12.0,-1.0,0.0,-1.0,19.0,0.0,0.0,1.9,4.714285714285714,LOW
Afghanistan,2020-08-31,38248,33.93911,67.709953,0.0,0.0,0.0,12.0,-5.0,1.0,0.0,19.0,11.0,-0.6551724137931034,3.142857142857143,LOW
Afghanistan,2020-09-01,38282,33.93911,67.709953,0.0,0.0,10.0,1.0,0.0,-1.0,34.0,0.0,0.0,3.4,8.0,LOW
Afghanistan,2020-09-01,38282,33.93911,67.709953,0.0,0.0,0.0,15.0,-6.0,2.0,0.0,34.0,3.0,-0.7727272727272727,7.571428571428571,LOW
Afghanistan,2020-09-02,38329,33.93911,67.709953,0.0,0.0,9.0,-6.0,-3.0,0.0,47.0,0.0,0.0,4.7,14.285714285714286,LOW
Afghanistan,2020-09-02,38329,33.93911,67.709953,0.0,0.0,0.0,7.0,-6.0,3.0,0.0,47.0,0.0,-0.8245614035087719,14.285714285714286,LOW
Afghanistan,2020-09-03,38374,33.93911,67.709953,0.0,0.0,9.0,-8.0,1.0,2.0,45.0,0.0,0.0,4.5,20.714285714285715,LOW
Afghanistan,2020-09-03,38374,33.93911,67.709953,0.0,0.0,0.0,4.0,-5.0,4.0,0.0,45.0,19.0,-0.8181818181818182,18.0,LOW
Afghanistan,2020-09-04,38374,33.93911,67.709953,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,LOW
Afghanistan,2020-09-04,38374,33.93911,67.709953,0.0,0.0,0.0,3.0,-5.0,4.0,0.0,0.0,34.0,0.0,13.142857142857142,LOW
Afghanistan,2020-09-05,38390,33.93911,67.709953,0.0,0.0,14.0,-5.0,-1.0,0.0,16.0,0.0,0.0,1.6,15.428571428571429,LOW
Afghanistan,2020-09-05,38390,33.93911,67.709953,0.0,0.0,0.0,9.0,-5.0,2.0,0.0,16.0,47.0,-0.6153846153846154,8.714285714285714,LOW
Afghanistan,2020-09-06,38484,33.93911,67.709953,0.0,0.0,10.0,-2.0,-2.0,0.0,94.0,0.0,0.0,5.0,22.142857142857142,LOW
Afghanistan,2020-09-06,38484,33.93911,67.709953,0.0,0.0,0.0,12.0,-6.0,2.0,0.0,94.0,45.0,-0.9038461538461539,15.714285714285714,LOW
Afghanistan,2020-09-07,38580,33.93911,67.709953,0.0,0.0,15.0,-1.0,-1.0,-2.0,96.0,0.0,0.0,5.0,29.428571428571427,LOW
Afghanistan,2020-09-07,38580,33.93911,67.709953,0.0,0.0,0.0,15.0,-5.0,0.0,0.0,96.0,0.0,-0.9056603773584906,29.428571428571427,LOW
Afghanistan,2020-09-08,38606,33.93911,67.709953,0.0,0.0,0.0,-21.0,-40.0,8.0,26.0,0.0,0.0,2.6,33.142857142857146,LOW
Afghanistan,2020-09-08,38606,33.93911,67.709953,0.0,0.0,0.0,-9.0,-58.0,15.0,0.0,26.0,16.0,-0.7222222222222222,30.857142857142858,LOW
Afghanistan,2020-09-09,38630,33.93911,67.709953,0.0,0.0,12.0,-9.0,-1.0,-1.0,24.0,0.0,0.0,2.4,34.285714285714285,LOW
Afghanistan,2020-09-09,38630,33.93911,67.709953,0.0,0.0,0.0,7.0,-4.0,2.0,0.0,24.0,94.0,-0.7058823529411765,20.857142857142858,LOW
Afghanistan,2020-09-10,38658,33.93911,67.709953,0.0,0.0,17.0,-9.0,2.0,1.0,28.0,0.0,0.0,2.8,24.857142857142858,LOW
Afghanistan,2020-09-10,38658,33.93911,67.709953,0.0,0.0,0.0,8.0,-1.0,4.0,0.0,28.0,96.0,-0.7368421052631579,11.142857142857142,LOW
Afghanistan,2020-09-11,38692,33.93911,67.709953,44.0,55.0,8.0,-19.0,-3.0,2.0,34.0,0.0,0.0,3.4,16.0,LOW
Afghanistan,2020-09-11,38692,33.93911,67.709953,31.0,55.0,29.0,-6.0,-4.0,4.0,0.0,34.0,26.0,-0.7727272727272727,12.285714285714286,LOW
Afghanistan,2020-09-12,38727,33.93911,67.709953,33.0,21.0,12.0,-18.0,-1.0,1.0,35.0,0.0,0.0,3.5,17.285714285714285,LOW
Afghanistan,2020-09-12,38727,33.93911,67.709953,36.0,22.0,31.0,-3.0,-1.0,3.0,0.0,35.0,24.0,-0.7777777777777778,13.857142857142858,LOW
Afghanistan,2020-09-13,38802,33.93911,67.709953,49.0,64.0,9.0,-19.0,-1.0,1.0,75.0,0.0,0.0,5.0,24.571428571428573,LOW
Afghanistan,2020-09-13,38802,33.93911,67.709953,33.0,55.0,18.0,-4.0,-6.0,3.0,0.0,75.0,28.0,-0.8823529411764706,20.571428571428573,LOW
Afghanistan,2020-09-14,38858,33.93911,67.709953,53.0,70.0,12.0,-17.0,5.0,0.0,56.0,0.0,0.0,5.0,28.571428571428573,LOW
Afghanistan,2020-09-14,38858,33.93911,67.709953,35.0,69.0,27.0,-3.0,2.0,1.0,0.0,56.0,34.0,-0.8484848484848485,23.714285714285715,LOW
Afghanistan,2020-09-15,38901,33.93911,67.709953,54.0,66.0,11.0,-14.0,5.0,0.0,43.0,0.0,0.0,4.3,29.857142857142858,LOW
Afghanistan,2020-09-15,38901,33.93911,67.709953,39.0,61.0,34.0,2.0,2.0,2.0,0.0,43.0,35.0,-0.8113207547169812,24.857142857142858,LOW
Afghanistan,2020-09-16,38941,33.93911,67.709953,55.0,65.0,12.0,-17.0,-1.0,1.0,40.0,0.0,0.0,4.0,30.571428571428573,LOW
Afghanistan,2020-09-16,38941,33.93911,67.709953,43.0,65.0,32.0,-3.0,-1.0,4.0,0.0,40.0,75.0,-0.8,19.857142857142858,LOW
Afghanistan,2020-09-17,38958,33.93911,67.709953,45.0,16.0,11.0,-12.0,5.0,2.0,17.0,0.0,0.0,1.7,22.285714285714285,LOW
Afghanistan,2020-09-17,38958,33.93911,67.709953,29.0,50.0,27.0,5.0,2.0,4.0,0.0,17.0,56.0,-0.6296296296296297,14.285714285714286,LOW
Afghanistan,2020-09-18,38969,33.93911,67.709953,39.0,45.0,4.0,-15.0,-2.0,4.0,11.0,0.0,0.0,1.1,15.857142857142858,LOW
Afghanistan,2020-09-18,38969,33.93911,67.709953,26.0,40.0,28.0,3.0,-4.0,6.0,0.0,11.0,43.0,-0.5238095238095238,9.714285714285714,LOW
Afghanistan,2020-09-19,39005,33.93911,67.709953,35.0,21.0,15.0,-11.0,1.0,1.0,36.0,0.0,0.0,3.6,14.857142857142858,LOW
Afghanistan,2020-09-19,39005,33.93911,67.709953,37.0,19.0,35.0,7.0,2.0,4.0,0.0,36.0,40.0,-0.782608695652174,9.142857142857142,LOW
Afghanistan,2020-09-20,39130,33.93911,67.709953,50.0,64.0,12.0,-11.0,3.0,2.0,125.0,0.0,0.0,5.0,27.0,LOW
Afghanistan,2020-09-20,39130,33.93911,67.709953,37.0,52.0,21.0,7.0,0.0,5.0,0.0,125.0,17.0,-0.9259259259259259,24.571428571428573,LOW
Afghanistan,2020-09-21,39160,33.93911,67.709953,54.0,68.0,17.0,-11.0,3.0,1.0,30.0,0.0,0.0,3.0,28.857142857142858,LOW
Afghanistan,2020-09-21,39160,33.93911,67.709953,36.0,60.0,28.0,8.0,-1.0,4.0,0.0,30.0,11.0,-0.75,27.285714285714285,LOW
Afghanistan,2020-09-22,39182,33.93911,67.709953,47.0,60.0,16.0,-5.0,1.0,2.0,22.0,0.0,0.0,2.2,30.428571428571427,LOW
Afghanistan,2020-09-22,39182,33.93911,67.709953,37.0,48.0,25.0,15.0,-1.0,5.0,0.0,22.0,36.0,-0.6875,25.285714285714285,LOW
Afghanistan,2020-09-23,39231,33.93911,67.709953,39.0,55.0,19.0,-4.0,-4.0,3.0,49.0,0.0,0.0,4.9,32.285714285714285,LOW
Afghanistan,2020-09-23,39231,33.93911,67.709953,28.0,46.0,24.0,17.0,-3.0,7.0,0.0,49.0,125.0,-0.8305084745762712,14.428571428571429,LOW
Afghanistan,2020-09-24,39256,33.93911,67.709953,37.0,12.0,17.0,-6.0,1.0,3.0,25.0,0.0,0.0,2.5,18.0,LOW
Afghanistan,2020-09-24,39256,33.93911,67.709953,23.0,46.0,18.0,14.0,0.0,7.0,0.0,25.0,30.0,-0.7142857142857143,13.714285714285714,LOW
Afghanistan,2020-09-25,39272,33.93911,67.709953,30.0,43.0,13.0,-10.0,-7.0,4.0,16.0,0.0,0.0,1.6,16.0,LOW
Afghanistan,2020-09-25,39272,33.93911,67.709953,17.0,38.0,19.0,11.0,-7.0,7.0,0.0,16.0,22.0,-0.6153846153846154,12.857142857142858,LOW
Afghanistan,2020-09-26,39278,33.93911,67.709953,24.0,15.0,19.0,-5.0,0.0,4.0,6.0,0.0,0.0,0.6,13.714285714285714,LOW
Afghanistan,2020-09-26,39278,33.93911,67.709953,26.0,7.0,22.0,15.0,1.0,7.0,0.0,6.0,49.0,-0.375,6.714285714285714,LOW
Afghanistan,2020-09-27,39313,33.93911,67.709953,42.0,57.0,22.0,0.0,0.0,4.0,35.0,0.0,0.0,3.5,11.714285714285714,LOW
Afghanistan,2020-09-27,39313,33.93911,67.709953,30.0,45.0,17.0,22.0,-1.0,7.0,0.0,35.0,25.0,-0.7777777777777778,8.142857142857142,LOW
Afghanistan,2020-09-28,39325,33.93911,67.709953,39.0,60.0,21.0,-2.0,3.0,2.0,12.0,0.0,0.0,1.2,9.857142857142858,LOW
Afghanistan,2020-09-28,39325,33.93911,67.709953,25.0,55.0,18.0,20.0,2.0,5.0,0.0,12.0,16.0,-0.5454545454545454,7.571428571428571,LOW
Afghanistan,2020-09-29,39340,33.93911,67.709953,37.0,54.0,16.0,-1.0,0.0,2.0,15.0,0.0,0.0,1.5,9.714285714285714,LOW
Afghanistan,2020-09-29,39340,33.93911,67.709953,26.0,46.0,23.0,20.0,-1.0,5.0,0.0,15.0,6.0,-0.6,8.857142857142858,LOW
Afghanistan,2020-09-30,39354,33.93911,67.709953,36.0,49.0,6.0,-5.0,-7.0,0.0,14.0,0.0,0.0,1.4,10.857142857142858,LOW
Afghanistan,2020-09-30,39354,33.93911,67.709953,24.0,48.0,20.0,16.0,-5.0,5.0,0.0,14.0,35.0,-0.5833333333333334,5.857142857142857,LOW
Afghanistan,2020-10-01,39371,33.93911,67.709953,33.0,7.0,1.0,-5.0,-3.0,-1.0,17.0,0.0,0.0,1.7,8.285714285714286,LOW
Afghanistan,2020-10-01,39371,33.93911,67.709953,21.0,37.0,20.0,17.0,-1.0,3.0,0.0,17.0,12.0,-0.6296296296296297,6.571428571428571,LOW
Afghanistan,2020-10-02,39376,33.93911,67.709953,32.0,48.0,-7.0,-9.0,-16.0,-1.0,5.0,0.0,0.0,0.5,7.285714285714286,LOW
Afghanistan,2020-10-02,39376,33.93911,67.709953,19.0,54.0,14.0,12.0,-12.0,2.0,0.0,5.0,15.0,-0.3333333333333333,5.142857142857143,LOW
Afghanistan,2020-10-03,39383,33.93911,67.709953,24.0,19.0,0.0,-9.0,-6.0,-2.0,7.0,0.0,0.0,0.7,6.142857142857143,LOW
Afghanistan,2020-10-03,39383,33.93911,67.709953,26.0,18.0,21.0,12.0,-1.0,2.0,0.0,7.0,14.0,-0.4117647058823529,4.142857142857143,LOW
Afghanistan,2020-10-04,39427,33.93911,67.709953,44.0,69.0,5.0,-7.0,-6.0,-1.0,44.0,0.0,0.0,4.4,10.428571428571429,LOW
Afghanistan,2020-10-04,39427,33.93911,67.709953,32.0,60.0,19.0,14.0,-4.0,2.0,0.0,44.0,17.0,-0.8148148148148148,8.0,LOW
Afghanistan,2020-10-05,39508,33.93911,67.709953,40.0,64.0,-2.0,-5.0,-4.0,-2.0,81.0,0.0,0.0,5.0,19.571428571428573,LOW
Afghanistan,2020-10-05,39508,33.93911,67.709953,24.0,61.0,14.0,17.0,-1.0,0.0,0.0,81.0,5.0,-0.8901098901098901,18.857142857142858,LOW
Afghanistan,2020-10-06,39572,33.93911,67.709953,39.0,57.0,-1.0,-5.0,-3.0,-3.0,64.0,0.0,0.0,5.0,28.0,LOW
Afghanistan,2020-10-06,39572,33.93911,67.709953,24.0,54.0,21.0,16.0,-1.0,1.0,0.0,64.0,7.0,-0.8648648648648649,27.0,LOW
Afghanistan,2020-10-07,39634,33.93911,67.709953,40.0,54.0,-2.0,-9.0,-5.0,-2.0,62.0,0.0,0.0,5.0,35.857142857142854,LOW
Afghanistan,2020-10-07,39634,33.93911,67.709953,28.0,53.0,12.0,10.0,-1.0,3.0,0.0,62.0,44.0,-0.8611111111111112,29.571428571428573,LOW
Afghanistan,2020-10-08,39702,33.93911,67.709953,42.0,17.0,0.0,-6.0,2.0,1.0,68.0,0.0,0.0,5.0,39.285714285714285,LOW
Afghanistan,2020-10-08,39702,33.93911,67.709953,25.0,55.0,13.0,15.0,4.0,4.0,0.0,68.0,81.0,-0.8717948717948718,27.714285714285715,LOW
Afghanistan,2020-10-09,39779,33.93911,67.709953,37.0,44.0,-4.0,-14.0,-11.0,4.0,77.0,0.0,0.0,5.0,38.714285714285715,LOW
Afghanistan,2020-10-09,39779,33.93911,67.709953,25.0,49.0,13.0,5.0,-9.0,6.0,0.0,77.0,64.0,-0.8850574712643678,29.571428571428573,LOW
Afghanistan,2020-10-10,39789,33.93911,67.709953,26.0,17.0,2.0,-13.0,0.0,3.0,10.0,0.0,0.0,1.0,31.0,LOW
Afghanistan,2020-10-10,39789,33.93911,67.709953,28.0,15.0,16.0,5.0,3.0,6.0,0.0,10.0,62.0,-0.5,22.142857142857142,LOW
Afghanistan,2020-10-11,39885,33.93911,67.709953,46.0,64.0,5.0,-7.0,2.0,3.0,96.0,0.0,0.0,5.0,35.857142857142854,LOW
Afghanistan,2020-10-11,39885,33.93911,67.709953,34.0,53.0,16.0,11.0,1.0,7.0,0.0,96.0,68.0,-0.9056603773584906,26.142857142857142,LOW
Afghanistan,2020-10-12,39956,33.93911,67.709953,48.0,64.0,1.0,-4.0,2.0,2.0,71.0,0.0,0.0,5.0,36.285714285714285,LOW
Afghanistan,2020-10-12,39956,33.93911,67.709953,33.0,64.0,20.0,16.0,2.0,5.0,0.0,71.0,77.0,-0.8765432098765432,25.285714285714285,LOW
Afghanistan,2020-10-13,40014,33.93911,67.709953,45.0,61.0,0.0,-5.0,1.0,1.0,58.0,0.0,0.0,5.0,33.57142857142857,LOW
Afghanistan,2020-10-13,40014,33.93911,67.709953,33.0,56.0,16.0,15.0,1.0,6.0,0.0,58.0,10.0,-0.8529411764705882,32.142857142857146,LOW
Afghanistan,2020-10-14,40080,33.93911,67.709953,45.0,63.0,0.0,-8.0,-1.0,2.0,66.0,0.0,0.0,5.0,41.57142857142857,LOW
Afghanistan,2020-10-14,40080,33.93911,67.709953,30.0,58.0,15.0,10.0,1.0,7.0,0.0,66.0,96.0,-0.868421052631579,27.857142857142858,LOW
Afghanistan,2020-10-15,40112,33.93911,67.709953,43.0,24.0,-1.0,-5.0,4.0,2.0,32.0,0.0,0.0,3.2,32.42857142857143,LOW
Afghanistan,2020-10-15,40112,33.93911,67.709953,29.0,61.0,14.0,16.0,6.0,6.0,0.0,32.0,71.0,-0.7619047619047619,22.285714285714285,LOW
Afghanistan,2020-10-16,40159,33.93911,67.709953,37.0,59.0,-3.0,-10.0,-7.0,4.0,47.0,0.0,0.0,4.7,29.0,LOW
Afghanistan,2020-10-16,40159,33.93911,67.709953,26.0,58.0,13.0,10.0,-7.0,7.0,0.0,47.0,58.0,-0.8245614035087719,20.714285714285715,LOW
Afghanistan,2020-10-17,40227,33.93911,67.709953,24.0,21.0,0.0,-9.0,1.0,2.0,68.0,0.0,0.0,5.0,30.428571428571427,LOW
Afghanistan,2020-10-17,40227,33.93911,67.709953,28.0,17.0,10.0,11.0,4.0,6.0,0.0,68.0,66.0,-0.8717948717948718,21.0,LOW
Afghanistan,2020-10-18,40286,33.93911,67.709953,42.0,61.0,4.0,-7.0,2.0,4.0,59.0,0.0,0.0,5.0,29.428571428571427,LOW
Afghanistan,2020-10-18,40286,33.93911,67.709953,29.0,53.0,8.0,13.0,2.0,8.0,0.0,59.0,32.0,-0.855072463768116,24.857142857142858,LOW
Afghanistan,2020-10-19,40373,33.93911,67.709953,43.0,73.0,2.0,-6.0,3.0,3.0,87.0,0.0,0.0,5.0,37.285714285714285,LOW
Afghanistan,2020-10-19,40373,33.93911,67.709953,27.0,64.0,12.0,15.0,3.0,6.0,0.0,87.0,47.0,-0.8969072164948454,30.571428571428573,LOW
Afghanistan,2020-10-20,40461,33.93911,67.709953,37.0,61.0,-1.0,-6.0,2.0,2.0,88.0,0.0,0.0,5.0,43.142857142857146,LOW
Afghanistan,2020-10-20,40461,33.93911,67.709953,23.0,51.0,11.0,15.0,0.0,6.0,0.0,88.0,68.0,-0.8979591836734694,33.42857142857143,LOW
Afghanistan,2020-10-21,40461,33.93911,67.709953,41.0,66.0,-1.0,-11.0,-2.0,3.0,0.0,0.0,0.0,0.0,33.42857142857143,LOW
Afghanistan,2020-10-21,40461,33.93911,67.709953,25.0,56.0,14.0,8.0,0.0,7.0,0.0,0.0,59.0,0.0,25.0,LOW
Afghanistan,2020-10-22,40510,33.93911,67.709953,47.0,28.0,0.0,-5.0,3.0,2.0,49.0,0.0,0.0,4.9,32.0,LOW
Afghanistan,2020-10-22,40510,33.93911,67.709953,29.0,68.0,23.0,17.0,4.0,6.0,0.0,49.0,87.0,-0.8305084745762712,19.571428571428573,LOW
Afghanistan,2020-10-23,40626,33.93911,67.709953,41.0,68.0,-6.0,-10.0,-9.0,4.0,116.0,0.0,0.0,5.0,36.142857142857146,LOW
Afghanistan,2020-10-23,40626,33.93911,67.709953,26.0,74.0,20.0,11.0,-8.0,6.0,0.0,116.0,88.0,-0.9206349206349206,23.571428571428573,LOW
Afghanistan,2020-10-24,40687,33.93911,67.709953,30.0,33.0,6.0,-9.0,0.0,2.0,61.0,0.0,0.0,5.0,32.285714285714285,LOW
Afghanistan,2020-10-24,40687,33.93911,67.709953,29.0,32.0,31.0,12.0,3.0,6.0,0.0,61.0,0.0,-0.8591549295774648,32.285714285714285,LOW
Afghanistan,2020-10-25,40768,33.93911,67.709953,50.0,77.0,2.0,-4.0,1.0,3.0,81.0,0.0,0.0,5.0,43.857142857142854,LOW
Afghanistan,2020-10-25,40768,33.93911,67.709953,35.0,68.0,24.0,19.0,0.0,7.0,0.0,81.0,49.0,-0.8901098901098901,36.857142857142854,LOW
Afghanistan,2020-10-26,40833,33.93911,67.709953,51.0,83.0,1.0,-6.0,3.0,1.0,65.0,0.0,0.0,5.0,46.142857142857146,LOW
Afghanistan,2020-10-26,40833,33.93911,67.709953,30.0,79.0,23.0,15.0,4.0,4.0,0.0,65.0,116.0,-0.8666666666666667,29.571428571428573,LOW
Afghanistan,2020-10-27,40937,33.93911,67.709953,50.0,68.0,-1.0,-5.0,1.0,1.0,104.0,0.0,0.0,5.0,44.42857142857143,LOW
Afghanistan,2020-10-27,40937,33.93911,67.709953,32.0,70.0,19.0,16.0,2.0,5.0,0.0,104.0,61.0,-0.9122807017543859,35.714285714285715,LOW
Afghanistan,2020-10-28,41032,33.93911,67.709953,47.0,67.0,-2.0,-4.0,-3.0,0.0,95.0,0.0,0.0,5.0,49.285714285714285,LOW
Afghanistan,2020-10-28,41032,33.93911,67.709953,31.0,68.0,20.0,17.0,-1.0,5.0,0.0,95.0,81.0,-0.9047619047619048,37.714285714285715,LOW
Afghanistan,2020-10-29,41145,33.93911,67.709953,15.0,-5.0,-15.0,-16.0,-43.0,10.0,113.0,0.0,0.0,5.0,53.857142857142854,LOW
Afghanistan,2020-10-29,41145,33.93911,67.709953,-4.0,19.0,-12.0,2.0,-52.0,14.0,0.0,113.0,65.0,-0.9186991869918699,44.57142857142857,LOW
Afghanistan,2020-10-30,41268,33.93911,67.709953,33.0,48.0,-9.0,-6.0,-13.0,3.0,123.0,0.0,0.0,5.0,62.142857142857146,LOW
Afghanistan,2020-10-30,41268,33.93911,67.709953,17.0,51.0,8.0,16.0,-10.0,5.0,0.0,123.0,104.0,-0.924812030075188,47.285714285714285,LOW
Afghanistan,2020-10-31,41334,33.93911,67.709953,25.0,17.0,-2.0,-8.0,-3.0,1.0,66.0,0.0,0.0,5.0,56.714285714285715,LOW
Afghanistan,2020-10-31,41334,33.93911,67.709953,23.0,12.0,11.0,12.0,0.0,4.0,0.0,66.0,95.0,-0.868421052631579,43.142857142857146,LOW

